"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,921,238,241,,,,
,52,921,252,260,,,,
,52,921,265,265,,,,
,52,921,268,268,,,,
,52,921,272,273,,,,
,52,921,276,276,,,,
,52,921,294,294,,,,
,52,921,303,308,,,,
,52,921,327,327,,,,
,52,921,344,345,,,,
,52,922,100,105,,,,
,52,922,109,109,,,,
,52,922,113,116,,,,
,52,922,120,125,,,,
,52,922,127,128,,,,
,52,922,135,135,,,,
,52,922,139,140,,,,
,52,922,156,159,,,,
,52,922,162,164,,,,
,52,922,173,177,,,,
,52,922,183,186,,,,
,52,922,189,201,,,,
,52,922,206,212,,,,
,52,922,220,220,,,,
,52,922,226,227,,,,
,52,922,251,251,,,,
,52,922,256,256,,,,
,52,922,266,266,,,,
,52,922,281,283,,,,
,52,922,288,288,,,,
,52,922,315,316,,,,
,52,923,100,101,,,,
,52,923,105,105,,,,
,52,923,108,108,,,,
,52,923,110,112,,,,
,52,923,116,117,,,,
,52,923,120,122,,,,
,52,923,127,128,,,,
,52,923,130,132,,,,
,52,923,135,135,,,,
,52,923,137,140,,,,
,52,923,172,172,,,,
,52,923,197,197,,,,
,52,923,206,207,,,,
,52,923,231,231,,,,
