"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,246,480,480,,,,
,52,246,493,494,,,,
,52,246,757,757,,,,
,52,247,100,101,,,,
,52,247,104,104,,,,
,52,247,106,106,,,,
,52,247,108,108,,,,
,52,247,110,110,,,,
,52,247,118,118,,,,
,52,247,124,125,,,,
,52,247,127,127,,,,
,52,247,132,133,,,,
,52,247,138,139,,,,
,52,247,154,154,,,,
,52,247,174,174,,,,
,52,247,178,178,,,,
,52,247,203,205,,,,
,52,247,214,214,,,,
,52,247,471,471,,,,
,52,247,475,475,,,,
,52,248,100,103,,,,
,52,248,105,106,,,,
,52,248,108,108,,,,
,52,248,114,116,,,,
,52,248,119,119,,,,
,52,248,122,122,,,,
,52,248,124,125,,,,
,52,248,129,130,,,,
,52,248,135,135,,,,
,52,248,137,138,,,,
,52,248,149,150,,,,
,52,248,155,156,,,,
,52,248,160,161,,,,
,52,248,165,166,,,,
,52,248,170,173,,,,
,52,248,179,184,,,,
,52,248,195,196,,,,
,52,248,199,202,,,,
,52,248,206,208,,,,
,52,248,210,210,,,,
,52,248,225,228,,,,
,52,248,240,241,,,,
,52,248,249,250,,,,
,52,248,252,252,,,,
,52,248,266,270,,,,
