"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,354,541,541,,,,
,52,354,543,543,,,,
,52,354,545,546,,,,
,52,355,102,102,,,,
,52,355,105,105,,,,
,52,355,110,110,,,,
,52,356,103,103,,,,
,52,356,106,107,,,,
,52,356,110,110,,,,
,52,357,101,101,,,,
,52,357,105,105,,,,
,52,358,104,104,,,,
,52,358,109,109,,,,
,52,359,102,102,,,,
,52,359,106,106,,,,
,52,371,101,102,,,,
,52,371,104,104,,,,
,52,372,101,101,,,,
,52,372,106,106,,,,
,52,373,104,104,,,,
,52,373,119,119,,,,
,52,374,100,100,,,,
,52,374,102,103,,,,
,52,374,109,110,,,,
,52,374,117,117,,,,
,52,374,130,130,,,,
,52,374,148,148,,,,
,52,374,182,183,,,,
,52,375,100,101,,,,
,52,375,103,105,,,,
,52,375,107,107,,,,
,52,375,111,113,,,,
,52,375,116,116,,,,
,52,375,118,122,,,,
,52,375,124,127,,,,
,52,375,130,131,,,,
,52,375,135,135,,,,
,52,375,138,138,,,,
,52,375,140,141,,,,
,52,375,146,147,,,,
,52,375,149,149,,,,
,52,375,751,751,,,,
,52,375,756,756,,,,
,52,375,760,760,,,,
,52,376,101,101,,,,
