"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,656,980,980,,,,
,52,657,122,122,,,,
,52,657,136,137,,,,
,52,657,143,143,,,,
,52,658,100,100,,,,
,52,658,106,106,,,,
,52,659,101,103,,,,
,52,659,105,105,,,,
,52,659,107,107,,,,
,52,659,393,393,,,,
,52,661,107,107,,,,
,52,661,110,114,,,,
,52,661,116,117,,,,
,52,661,125,125,,,,
,52,661,128,131,,,,
,52,661,135,136,,,,
,52,661,146,147,,,,
,52,661,155,155,,,,
,52,661,172,173,,,,
,52,661,195,196,,,,
,52,661,211,211,,,,
,52,661,239,239,,,,
,52,661,261,261,,,,
,52,661,527,527,,,,
,52,661,616,616,,,,
,52,661,850,850,,,,
,52,662,100,107,,,,
,52,662,111,115,,,,
,52,662,119,120,,,,
,52,662,123,124,,,,
,52,662,127,128,,,,
,52,662,137,143,,,,
,52,662,146,146,,,,
,52,662,148,150,,,,
,52,662,155,157,,,,
,52,662,167,169,,,,
,52,662,171,174,,,,
,52,662,180,184,,,,
,52,662,186,191,,,,
,52,662,193,196,,,,
,52,662,199,206,,,,
,52,662,221,227,,,,
,52,662,229,229,,,,
,52,662,233,233,,,,
,52,662,244,244,,,,
