"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,469,697,697,,,,
,52,471,101,101,,,,
,52,471,104,104,,,,
,52,472,100,101,,,,
,52,472,107,108,,,,
,52,472,111,111,,,,
,52,472,113,113,,,,
,52,472,133,133,,,,
,52,472,137,141,,,,
,52,472,158,159,,,,
,52,472,161,161,,,,
,52,472,165,166,,,,
,52,472,168,168,,,,
,52,472,172,172,,,,
,52,472,179,180,,,,
,52,472,191,193,,,,
,52,472,241,241,,,,
,52,472,243,245,,,,
,52,472,565,565,,,,
,52,472,721,721,,,,
,52,472,737,738,,,,
,52,473,100,101,,,,
,52,473,103,103,,,,
,52,473,108,108,,,,
,52,473,114,114,,,,
,52,473,117,122,,,,
,52,473,124,124,,,,
,52,473,139,140,,,,
,52,473,144,149,,,,
,52,473,164,166,,,,
,52,473,171,174,,,,
,52,473,177,177,,,,
,52,473,180,181,,,,
,52,473,193,193,,,,
,52,473,206,207,,,,
,52,473,264,264,,,,
,52,473,286,286,,,,
,52,473,459,459,,,,
,52,473,560,560,,,,
,52,473,737,738,,,,
,52,473,740,740,,,,
,52,474,100,100,,,,
,52,474,105,106,,,,
,52,474,108,110,,,,
,52,474,112,112,,,,
