"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,987,116,119,,,,
,52,987,130,132,,,,
,52,987,137,137,,,,
,52,987,140,141,,,,
,52,987,150,150,,,,
,52,987,176,176,,,,
,52,987,205,205,,,,
,52,987,564,564,,,,
,52,987,800,800,,,,
,52,987,876,876,,,,
,52,987,878,878,,,,
,52,988,103,103,,,,
,52,988,105,105,,,,
,52,988,114,114,,,,
,52,988,130,130,,,,
,52,988,140,140,,,,
,52,988,170,170,,,,
,52,988,957,957,,,,
,52,988,966,967,,,,
,52,990,131,131,,,,
,52,990,163,165,,,,
,52,990,228,231,,,,
,52,991,100,100,,,,
,52,991,102,111,,,,
,52,991,113,117,,,,
,52,991,120,120,,,,
,52,991,123,123,,,,
,52,991,148,148,,,,
,52,991,172,172,,,,
,52,991,959,959,,,,
,52,992,100,100,,,,
,52,992,102,124,,,,
,52,992,126,126,,,,
,52,992,129,132,,,,
,52,992,135,135,,,,
,52,992,138,138,,,,
,52,992,690,690,,,,
,52,992,699,699,,,,
,52,993,100,106,,,,
,52,993,109,116,,,,
,52,993,118,121,,,,
,52,993,125,130,,,,
,52,993,132,138,,,,
,52,993,143,143,,,,
,52,993,146,150,,,,
