"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,868,118,118,,,,
,52,868,123,126,,,,
,52,868,129,130,,,,
,52,868,153,154,,,,
,52,868,156,159,,,,
,52,868,161,162,,,,
,52,868,169,170,,,,
,52,868,182,182,,,,
,52,868,189,191,,,,
,52,868,291,291,,,,
,52,868,294,294,,,,
,52,868,296,310,,,,
,52,868,347,354,,,,
,52,868,358,358,,,,
,52,868,361,367,,,,
,52,868,389,397,,,,
,52,868,426,427,,,,
,52,868,536,536,,,,
,52,868,796,797,,,,
,52,868,818,818,,,,
,52,868,823,823,,,,
,52,868,828,828,,,,
,52,868,831,831,,,,
,52,868,835,835,,,,
,52,868,837,840,,,,
,52,868,894,894,,,,
,52,868,903,904,,,,
,52,868,907,907,,,,
,52,869,100,100,,,,
,52,869,103,104,,,,
,52,869,108,108,,,,
,52,871,100,127,,,,
,52,871,131,145,,,,
,52,871,149,149,,,,
,52,871,156,158,,,,
,52,871,161,161,,,,
,52,871,164,164,,,,
,52,871,170,174,,,,
,52,871,176,178,,,,
,52,871,183,184,,,,
,52,871,188,190,,,,
,52,871,211,212,,,,
,52,871,217,221,,,,
,52,871,230,236,,,,
,52,871,239,243,,,,
