"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,872,117,118,,,,
,52,872,120,121,,,,
,52,872,124,125,,,,
,52,872,128,133,,,,
,52,872,135,138,,,,
,52,872,147,147,,,,
,52,872,154,156,,,,
,52,872,181,182,,,,
,52,872,295,295,,,,
,52,872,771,771,,,,
,52,872,778,778,,,,
,52,872,836,836,,,,
,52,873,100,100,,,,
,52,873,102,103,,,,
,52,873,106,106,,,,
,52,873,110,110,,,,
,52,873,747,747,,,,
,52,877,100,101,,,,
,52,877,109,109,,,,
,52,877,112,116,,,,
,52,877,118,118,,,,
,52,877,128,129,,,,
,52,877,131,131,,,,
,52,877,135,141,,,,
,52,877,146,149,,,,
,52,877,160,160,,,,
,52,877,163,165,,,,
,52,877,190,192,,,,
,52,877,201,204,,,,
,52,877,770,770,,,,
,52,877,788,789,,,,
,52,877,792,793,,,,
,52,878,108,109,,,,
,52,878,111,111,,,,
,52,878,114,117,,,,
,52,878,119,119,,,,
,52,878,122,123,,,,
,52,878,133,133,,,,
,52,878,135,138,,,,
,52,878,142,149,,,,
,52,878,153,158,,,,
,52,878,189,189,,,,
,52,878,209,211,,,,
,52,878,248,249,,,,
,52,878,700,703,,,,
