"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,222,273,273,,,,
,52,222,277,277,,,,
,52,222,280,280,,,,
,52,222,305,308,,,,
,52,222,310,310,,,,
,52,222,321,325,,,,
,52,222,327,328,,,,
,52,222,331,361,,,,
,52,222,366,367,,,,
,52,222,371,371,,,,
,52,222,373,374,,,,
,52,222,378,378,,,,
,52,222,380,381,,,,
,52,222,383,383,,,,
,52,222,392,392,,,,
,52,222,402,402,,,,
,52,222,407,407,,,,
,52,222,420,429,,,,
,52,222,431,432,,,,
,52,222,434,439,,,,
,52,222,441,442,,,,
,52,222,445,447,,,,
,52,222,455,461,,,,
,52,222,463,465,,,,
,52,222,469,474,,,,
,52,222,480,481,,,,
,52,222,484,494,,,,
,52,222,496,497,,,,
,52,222,501,501,,,,
,52,222,504,508,,,,
,52,222,510,513,,,,
,52,222,516,536,,,,
,52,222,538,538,,,,
,52,222,545,551,,,,
,52,222,554,554,,,,
,52,222,563,568,,,,
,52,222,572,572,,,,
,52,222,577,581,,,,
,52,222,584,588,,,,
,52,222,596,596,,,,
,52,222,623,623,,,,
,52,222,661,680,,,,
,52,222,689,689,,,,
,52,222,707,721,,,,
,52,222,723,736,,,,
