"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,866,169,176,,,,
,52,866,185,185,,,,
,52,866,199,200,,,,
,52,866,203,215,,,,
,52,866,222,222,,,,
,52,866,234,239,,,,
,52,866,244,244,,,,
,52,866,252,258,,,,
,52,866,277,283,,,,
,52,866,330,330,,,,
,52,866,630,630,,,,
,52,866,638,638,,,,
,52,866,642,643,,,,
,52,866,650,652,,,,
,52,867,100,100,,,,
,52,867,102,104,,,,
,52,867,117,117,,,,
,52,867,120,120,,,,
,52,867,126,126,,,,
,52,867,128,129,,,,
,52,867,148,148,,,,
,52,867,154,154,,,,
,52,867,156,157,,,,
,52,867,161,161,,,,
,52,867,168,168,,,,
,52,867,183,183,,,,
,52,867,222,225,,,,
,52,867,227,232,,,,
,52,867,242,247,,,,
,52,867,265,267,,,,
,52,867,279,283,,,,
,52,867,301,301,,,,
,52,867,304,309,,,,
,52,867,387,388,,,,
,52,867,463,464,,,,
,52,867,722,722,,,,
,52,867,727,727,,,,
,52,867,735,735,,,,
,52,867,739,742,,,,
,52,867,745,745,,,,
,52,867,750,754,,,,
,52,867,905,905,,,,
,52,868,100,102,,,,
,52,868,106,110,,,,
,52,868,115,115,,,,
