"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,791,111,111,,,,
,52,791,116,116,,,,
,52,791,129,129,,,,
,52,791,159,159,,,,
,52,791,911,911,,,,
,52,797,100,101,,,,
,52,797,103,103,,,,
,52,797,105,107,,,,
,52,797,109,119,,,,
,52,797,121,125,,,,
,52,797,127,128,,,,
,52,797,130,131,,,,
,52,797,136,136,,,,
,52,797,140,141,,,,
,52,797,143,148,,,,
,52,797,152,153,,,,
,52,797,155,155,,,,
,52,797,976,977,,,,
,52,811,002,051,,,,
,52,811,059,082,,,,
,52,811,165,166,,,,
,52,811,169,170,,,,
,52,811,175,179,,,,
,52,811,181,185,,,,
,52,811,208,216,,,,
,52,811,225,225,,,,
,52,811,227,230,,,,
,52,811,236,245,,,,
,52,811,249,252,,,,
,52,811,254,256,,,,
,52,811,273,281,,,,
,52,811,285,286,,,,
,52,811,298,301,,,,
,52,811,465,471,,,,
,52,811,473,475,,,,
,52,811,481,490,,,,
,52,811,495,504,,,,
,52,811,507,509,,,,
,52,811,513,514,,,,
,52,811,516,519,,,,
,52,811,524,533,,,,
,52,811,535,539,,,,
,52,811,543,545,,,,
,52,811,553,556,,,,
,52,811,577,579,,,,
