"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,994,110,110,,,,
,52,994,113,114,,,,
,52,994,117,117,,,,
,52,994,263,263,,,,
,52,995,101,107,,,,
,52,995,109,109,,,,
,52,995,112,112,,,,
,52,995,115,115,,,,
,52,996,100,100,,,,
,52,996,102,102,,,,
,52,996,104,105,,,,
,52,996,107,113,,,,
,52,996,118,118,,,,
,52,996,134,134,,,,
,52,996,143,144,,,,
,52,996,730,730,,,,
,52,996,963,963,,,,
,52,997,100,102,,,,
,52,997,105,105,,,,
,52,997,107,108,,,,
,52,997,110,116,,,,
,52,997,118,118,,,,
,52,997,120,124,,,,
,52,997,127,129,,,,
,52,997,132,135,,,,
,52,997,138,143,,,,
,52,997,145,145,,,,
,52,997,148,148,,,,
,52,997,151,152,,,,
,52,997,155,156,,,,
,52,997,159,159,,,,
,52,997,163,163,,,,
,52,997,165,166,,,,
,52,997,973,973,,,,
,52,997,977,977,,,,
,52,997,979,979,,,,
,52,998,100,105,,,,
,52,998,107,110,,,,
,52,998,114,123,,,,
,52,998,125,126,,,,
,52,998,129,131,,,,
,52,998,134,137,,,,
,52,998,143,145,,,,
,52,998,147,150,,,,
,52,998,152,153,,,,
