"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,951,168,171,,,,
,52,951,177,192,,,,
,52,951,194,199,,,,
,52,951,203,204,,,,
,52,951,208,211,,,,
,52,951,216,224,,,,
,52,951,226,244,,,,
,52,951,248,260,,,,
,52,951,267,278,,,,
,52,951,282,292,,,,
,52,951,302,314,,,,
,52,951,318,327,,,,
,52,951,339,350,,,,
,52,951,352,352,,,,
,52,951,354,368,,,,
,52,951,391,403,,,,
,52,951,411,426,,,,
,52,951,439,440,,,,
,52,951,453,453,,,,
,52,951,455,479,,,,
,52,951,491,491,,,,
,52,951,493,499,,,,
,52,951,504,505,,,,
,52,951,509,510,,,,
,52,951,519,519,,,,
,52,951,525,526,,,,
,52,951,530,532,,,,
,52,951,544,545,,,,
,52,951,547,547,,,,
,52,951,550,550,,,,
,52,951,557,557,,,,
,52,951,561,561,,,,
,52,951,563,567,,,,
,52,951,569,570,,,,
,52,951,576,592,,,,
,52,951,594,594,,,,
,52,951,604,604,,,,
,52,951,606,615,,,,
,52,951,629,629,,,,
,52,951,634,658,,,,
,52,951,671,671,,,,
,52,951,680,680,,,,
,52,951,686,687,,,,
,52,951,696,696,,,,
,52,953,100,100,,,,
