"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,669,213,218,,,,
,52,669,222,225,,,,
,52,669,227,230,,,,
,52,669,238,242,,,,
,52,669,244,256,,,,
,52,669,260,276,,,,
,52,669,279,279,,,,
,52,669,298,298,,,,
,52,669,325,334,,,,
,52,669,368,368,,,,
,52,669,378,378,,,,
,52,669,431,431,,,,
,52,669,441,441,,,,
,52,669,446,446,,,,
,52,669,912,912,,,,
,52,669,918,918,,,,
,52,669,920,920,,,,
,52,669,922,922,,,,
,52,669,925,925,,,,
,52,669,929,929,,,,
,52,669,932,933,,,,
,52,669,941,941,,,,
,52,669,993,994,,,,
,52,671,101,102,,,,
,52,671,105,115,,,,
,52,671,119,119,,,,
,52,671,123,123,,,,
,52,671,767,767,,,,
,52,672,109,109,,,,
,52,672,111,111,,,,
,52,672,113,114,,,,
,52,672,117,126,,,,
,52,672,133,133,,,,
,52,672,139,139,,,,
,52,672,145,146,,,,
,52,672,174,174,,,,
,52,672,723,723,,,,
,52,672,725,725,,,,
,52,672,751,751,,,,
,52,672,854,854,,,,
,52,673,100,101,,,,
,52,673,106,106,,,,
,52,673,114,116,,,,
,52,673,118,118,,,,
,52,673,120,120,,,,
