"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,552,618,618,,,,
,52,552,621,621,,,,
,52,552,624,624,,,,
,52,552,627,628,,,,
,52,552,630,630,,,,
,52,552,653,679,,,,
,52,552,682,687,,,,
,52,552,689,699,,,,
,52,552,701,732,,,,
,52,552,736,775,,,,
,52,552,842,866,,,,
,52,552,878,880,,,,
,52,552,882,923,,,,
,52,552,936,955,,,,
,52,552,957,957,,,,
,52,552,959,972,,,,
,52,553,045,060,,,,
,52,553,064,064,,,,
,52,553,068,087,,,,
,52,553,100,149,,,,
,52,553,188,212,,,,
,52,553,220,254,,,,
,52,553,258,277,,,,
,52,553,331,335,,,,
,52,553,397,526,,,,
,52,553,549,578,,,,
,52,553,641,680,,,,
,52,553,697,736,,,,
,52,553,875,941,,,,
,52,553,943,944,,,,
,52,553,948,999,,,,
,52,554,001,039,,,,
,52,554,041,099,,,,
,52,554,116,116,,,,
,52,554,126,145,,,,
,52,554,175,194,,,,
,52,554,337,378,,,,
,52,554,380,396,,,,
,52,554,441,443,,,,
,52,554,447,549,,,,
,52,554,551,592,,,,
,52,554,594,595,,,,
,52,554,757,769,,,,
,52,554,771,773,,,,
,52,554,775,776,,,,
