"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,442,807,825,,,,
,52,442,828,828,,,,
,52,442,862,881,,,,
,52,442,903,903,,,,
,52,442,999,999,,,,
,52,443,100,112,,,,
,52,443,115,123,,,,
,52,443,126,141,,,,
,52,443,145,146,,,,
,52,443,155,155,,,,
,52,443,157,158,,,,
,52,443,160,161,,,,
,52,443,164,164,,,,
,52,443,166,174,,,,
,52,443,181,183,,,,
,52,443,185,189,,,,
,52,443,198,202,,,,
,52,443,205,207,,,,
,52,443,213,214,,,,
,52,443,216,230,,,,
,52,443,236,246,,,,
,52,443,257,261,,,,
,52,443,264,266,,,,
,52,443,271,273,,,,
,52,443,285,286,,,,
,52,443,300,303,,,,
,52,443,306,306,,,,
,52,443,318,318,,,,
,52,443,325,325,,,,
,52,443,328,328,,,,
,52,443,330,330,,,,
,52,443,335,338,,,,
,52,443,342,342,,,,
,52,443,345,345,,,,
,52,443,348,349,,,,
,52,443,351,351,,,,
,52,443,354,355,,,,
,52,443,358,358,,,,
,52,443,360,372,,,,
,52,443,376,380,,,,
,52,443,383,383,,,,
,52,443,385,386,,,,
,52,443,388,397,,,,
,52,443,399,406,,,,
,52,443,408,414,,,,
