"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,449,100,120,,,,
,52,449,123,123,,,,
,52,449,125,125,,,,
,52,449,128,129,,,,
,52,449,137,138,,,,
,52,449,142,143,,,,
,52,449,150,152,,,,
,52,449,155,157,,,,
,52,449,173,173,,,,
,52,449,178,183,,,,
,52,449,185,186,,,,
,52,449,188,193,,,,
,52,449,195,199,,,,
,52,449,201,201,,,,
,52,449,203,206,,,,
,52,449,209,213,,,,
,52,449,222,225,,,,
,52,449,227,227,,,,
,52,449,256,265,,,,
,52,449,275,280,,,,
,52,449,283,292,,,,
,52,449,305,314,,,,
,52,449,342,350,,,,
,52,449,352,352,,,,
,52,449,360,360,,,,
,52,449,362,366,,,,
,52,449,376,376,,,,
,52,449,389,391,,,,
,52,449,393,403,,,,
,52,449,412,415,,,,
,52,449,424,429,,,,
,52,449,448,448,,,,
,52,449,452,453,,,,
,52,449,455,461,,,,
,52,449,466,466,,,,
,52,449,468,469,,,,
,52,449,471,471,,,,
,52,449,487,487,,,,
,52,449,489,495,,,,
,52,449,497,499,,,,
,52,449,501,501,,,,
,52,449,505,505,,,,
,52,449,537,550,,,,
,52,449,552,554,,,,
,52,449,564,564,,,,
