"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,474,126,127,,,,
,52,474,130,132,,,,
,52,474,134,135,,,,
,52,474,138,138,,,,
,52,474,142,142,,,,
,52,474,148,149,,,,
,52,474,162,162,,,,
,52,474,175,176,,,,
,52,474,190,191,,,,
,52,474,206,208,,,,
,52,474,227,227,,,,
,52,474,569,569,,,,
,52,474,736,738,,,,
,52,474,747,747,,,,
,52,474,749,749,,,,
,52,475,102,103,,,,
,52,475,107,108,,,,
,52,475,110,110,,,,
,52,475,115,115,,,,
,52,475,131,131,,,,
,52,475,139,139,,,,
,52,475,951,951,,,,
,52,475,958,958,,,,
,52,476,100,101,,,,
,52,476,106,107,,,,
,52,476,110,110,,,,
,52,476,112,112,,,,
,52,476,118,118,,,,
,52,476,123,127,,,,
,52,476,129,133,,,,
,52,476,135,136,,,,
,52,476,144,146,,,,
,52,476,149,150,,,,
,52,476,154,154,,,,
,52,476,159,160,,,,
,52,476,190,190,,,,
,52,476,543,543,,,,
,52,476,709,709,,,,
,52,476,737,738,,,,
,52,476,747,747,,,,
,52,477,106,118,,,,
,52,477,120,121,,,,
,52,477,123,142,,,,
,52,477,145,145,,,,
,52,477,151,151,,,,
