"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,241,177,179,,,,
,52,241,182,182,,,,
,52,241,186,186,,,,
,52,241,194,198,,,,
,52,241,206,206,,,,
,52,241,220,223,,,,
,52,241,228,228,,,,
,52,241,239,240,,,,
,52,241,276,276,,,,
,52,241,279,279,,,,
,52,241,407,407,,,,
,52,241,414,414,,,,
,52,241,419,420,,,,
,52,243,100,101,,,,
,52,243,103,103,,,,
,52,243,106,108,,,,
,52,243,110,110,,,,
,52,243,112,116,,,,
,52,243,119,119,,,,
,52,243,121,124,,,,
,52,243,126,128,,,,
,52,243,130,132,,,,
,52,243,134,134,,,,
,52,243,140,140,,,,
,52,243,155,156,,,,
,52,243,164,164,,,,
,52,243,434,435,,,,
,52,244,100,100,,,,
,52,244,102,102,,,,
,52,244,106,106,,,,
,52,244,109,111,,,,
,52,244,113,113,,,,
,52,244,117,124,,,,
,52,244,130,131,,,,
,52,244,136,140,,,,
,52,244,146,148,,,,
,52,244,157,159,,,,
,52,244,167,167,,,,
,52,244,187,189,,,,
,52,244,203,203,,,,
,52,244,229,229,,,,
,52,244,232,234,,,,
,52,244,442,442,,,,
,52,244,447,447,,,,
,52,244,785,786,,,,
