"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,412,109,110,,,,
,52,412,117,117,,,,
,52,412,120,121,,,,
,52,412,123,123,,,,
,52,412,127,127,,,,
,52,412,129,129,,,,
,52,412,134,134,,,,
,52,412,136,136,,,,
,52,412,142,143,,,,
,52,412,147,147,,,,
,52,412,150,150,,,,
,52,412,167,168,,,,
,52,412,171,171,,,,
,52,412,177,177,,,,
,52,412,187,189,,,,
,52,412,199,202,,,,
,52,413,100,102,,,,
,52,413,108,109,,,,
,52,413,113,113,,,,
,52,413,115,115,,,,
,52,413,117,117,,,,
,52,413,121,121,,,,
,52,413,123,124,,,,
,52,413,128,129,,,,
,52,413,137,137,,,,
,52,413,143,144,,,,
,52,413,153,153,,,,
,52,413,162,162,,,,
,52,413,165,165,,,,
,52,413,167,167,,,,
,52,414,104,104,,,,
,52,414,107,107,,,,
,52,414,109,109,,,,
,52,414,112,112,,,,
,52,414,114,115,,,,
,52,414,119,119,,,,
,52,414,122,122,,,,
,52,414,129,129,,,,
,52,414,140,140,,,,
,52,414,150,150,,,,
,52,414,164,164,,,,
,52,414,181,181,,,,
,52,414,219,219,,,,
,52,414,226,226,,,,
,52,414,231,231,,,,
