"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,444,283,293,,,,
,52,444,299,323,,,,
,52,444,330,349,,,,
,52,444,389,393,,,,
,52,444,406,406,,,,
,52,444,409,409,,,,
,52,444,411,441,,,,
,52,444,443,453,,,,
,52,444,457,458,,,,
,52,444,474,474,,,,
,52,444,481,481,,,,
,52,444,496,498,,,,
,52,444,501,513,,,,
,52,444,537,546,,,,
,52,444,572,579,,,,
,52,444,583,584,,,,
,52,444,586,588,,,,
,52,444,609,609,,,,
,52,444,650,656,,,,
,52,444,660,672,,,,
,52,444,700,712,,,,
,52,444,722,722,,,,
,52,444,724,724,,,,
,52,444,792,792,,,,
,52,444,794,794,,,,
,52,444,800,803,,,,
,52,444,819,819,,,,
,52,444,827,827,,,,
,52,444,829,829,,,,
,52,444,836,836,,,,
,52,444,843,846,,,,
,52,444,856,860,,,,
,52,444,869,869,,,,
,52,444,872,872,,,,
,52,444,893,893,,,,
,52,445,100,101,,,,
,52,445,103,103,,,,
,52,445,105,106,,,,
,52,445,108,113,,,,
,52,445,117,117,,,,
,52,445,122,123,,,,
,52,445,131,131,,,,
,52,445,135,135,,,,
,52,445,138,142,,,,
,52,445,144,145,,,,
