"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,386,118,118,,,,
,52,386,120,121,,,,
,52,386,124,124,,,,
,52,386,126,126,,,,
,52,387,101,101,,,,
,52,387,107,107,,,,
,52,388,101,103,,,,
,52,388,105,106,,,,
,52,388,110,110,,,,
,52,388,113,113,,,,
,52,389,102,102,,,,
,52,389,105,105,,,,
,52,389,108,110,,,,
,52,389,112,112,,,,
,52,389,115,115,,,,
,52,389,119,119,,,,
,52,389,122,122,,,,
,52,391,103,103,,,,
,52,391,113,113,,,,
,52,391,125,125,,,,
,52,391,175,175,,,,
,52,392,100,100,,,,
,52,392,103,103,,,,
,52,392,105,107,,,,
,52,392,109,110,,,,
,52,392,121,123,,,,
,52,392,125,130,,,,
,52,392,136,136,,,,
,52,392,145,145,,,,
,52,392,158,159,,,,
,52,392,165,166,,,,
,52,392,183,183,,,,
,52,392,202,202,,,,
,52,392,927,928,,,,
,52,392,930,930,,,,
,52,392,940,941,,,,
,52,393,100,100,,,,
,52,393,104,104,,,,
,52,393,106,107,,,,
,52,393,109,109,,,,
,52,393,117,121,,,,
,52,393,124,124,,,,
,52,393,131,132,,,,
,52,393,144,144,,,,
,52,393,158,158,,,,
