"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,933,163,164,,,,
,52,933,166,169,,,,
,52,933,189,189,,,,
,52,933,207,210,,,,
,52,933,214,214,,,,
,52,933,244,244,,,,
,52,933,270,270,,,,
,52,933,303,303,,,,
,52,933,325,325,,,,
,52,933,327,327,,,,
,52,933,329,329,,,,
,52,933,406,406,,,,
,52,934,100,102,,,,
,52,934,104,105,,,,
,52,934,110,113,,,,
,52,934,115,118,,,,
,52,934,121,124,,,,
,52,934,126,129,,,,
,52,934,134,134,,,,
,52,934,145,145,,,,
,52,934,163,163,,,,
,52,934,183,184,,,,
,52,934,203,203,,,,
,52,934,228,228,,,,
,52,934,260,260,,,,
,52,934,344,344,,,,
,52,934,348,349,,,,
,52,936,100,101,,,,
,52,936,103,103,,,,
,52,936,106,107,,,,
,52,936,109,111,,,,
,52,936,114,114,,,,
,52,936,116,117,,,,
,52,936,120,122,,,,
,52,936,128,130,,,,
,52,936,132,132,,,,
,52,936,142,142,,,,
,52,936,165,165,,,,
,52,936,174,174,,,,
,52,936,183,183,,,,
,52,936,207,207,,,,
,52,936,384,384,,,,
,52,936,389,389,,,,
,52,936,404,404,,,,
,52,936,563,563,,,,
