"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,477,159,160,,,,
,52,477,164,165,,,,
,52,477,169,169,,,,
,52,477,171,173,,,,
,52,477,179,180,,,,
,52,477,223,225,,,,
,52,477,227,234,,,,
,52,477,239,240,,,,
,52,477,245,247,,,,
,52,477,249,249,,,,
,52,477,252,256,,,,
,52,477,259,264,,,,
,52,477,266,266,,,,
,52,477,271,276,,,,
,52,477,280,281,,,,
,52,477,283,291,,,,
,52,477,392,403,,,,
,52,477,405,417,,,,
,52,477,449,449,,,,
,52,477,509,509,,,,
,52,477,516,516,,,,
,52,477,518,529,,,,
,52,477,532,532,,,,
,52,477,548,554,,,,
,52,477,561,564,,,,
,52,477,586,587,,,,
,52,477,589,592,,,,
,52,477,594,595,,,,
,52,477,597,600,,,,
,52,477,626,626,,,,
,52,477,635,635,,,,
,52,477,639,641,,,,
,52,477,670,676,,,,
,52,477,700,704,,,,
,52,477,720,720,,,,
,52,477,724,724,,,,
,52,477,730,730,,,,
,52,477,750,751,,,,
,52,477,760,760,,,,
,52,477,786,787,,,,
,52,477,797,799,,,,
,52,477,801,807,,,,
,52,477,841,855,,,,
,52,477,871,871,,,,
,52,477,907,910,,,,
