"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,998,155,159,,,,
,52,998,161,161,,,,
,52,998,165,168,,,,
,52,998,179,181,,,,
,52,998,183,184,,,,
,52,998,186,192,,,,
,52,998,195,205,,,,
,52,998,212,216,,,,
,52,998,218,219,,,,
,52,998,221,225,,,,
,52,998,227,233,,,,
,52,998,235,236,,,,
,52,998,238,246,,,,
,52,998,257,259,,,,
,52,998,301,307,,,,
,52,998,315,322,,,,
,52,998,326,326,,,,
,52,998,328,331,,,,
,52,998,333,333,,,,
,52,998,335,355,,,,
,52,998,360,360,,,,
,52,998,388,414,,,,
,52,998,433,433,,,,
,52,998,448,448,,,,
,52,998,474,477,,,,
,52,998,479,487,,,,
,52,998,489,496,,,,
,52,998,530,531,,,,
,52,998,559,560,,,,
,52,998,577,578,,,,
,52,998,581,581,,,,
,52,998,600,602,,,,
,52,998,606,606,,,,
,52,998,694,696,,,,
,52,998,704,705,,,,
,52,998,734,735,,,,
,52,998,810,810,,,,
,52,998,820,820,,,,
,52,998,830,830,,,,
,52,998,842,842,,,,
,52,998,844,846,,,,
,52,998,860,860,,,,
,52,998,870,870,,,,
,52,998,894,897,,,,
,52,998,937,937,,,,
