"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,443,416,418,,,,
,52,443,437,439,,,,
,52,443,451,451,,,,
,52,443,459,466,,,,
,52,443,468,471,,,,
,52,443,473,477,,,,
,52,443,479,487,,,,
,52,443,489,492,,,,
,52,443,502,502,,,,
,52,443,532,532,,,,
,52,443,607,608,,,,
,52,443,653,653,,,,
,52,443,681,687,,,,
,52,443,691,698,,,,
,52,443,721,735,,,,
,52,443,738,739,,,,
,52,443,766,767,,,,
,52,443,819,821,,,,
,52,443,838,847,,,,
,52,443,856,870,,,,
,52,443,900,900,,,,
,52,443,934,949,,,,
,52,444,105,105,,,,
,52,444,110,111,,,,
,52,444,113,113,,,,
,52,444,119,119,,,,
,52,444,121,122,,,,
,52,444,125,126,,,,
,52,444,130,131,,,,
,52,444,133,136,,,,
,52,444,140,142,,,,
,52,444,165,165,,,,
,52,444,169,171,,,,
,52,444,173,179,,,,
,52,444,183,184,,,,
,52,444,188,196,,,,
,52,444,200,205,,,,
,52,444,207,209,,,,
,52,444,213,214,,,,
,52,444,216,216,,,,
,52,444,219,225,,,,
,52,444,234,236,,,,
,52,444,238,239,,,,
,52,444,241,242,,,,
,52,444,281,281,,,,
