"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,434,112,112,,,,
,52,434,114,116,,,,
,52,434,119,121,,,,
,52,434,127,128,,,,
,52,434,131,132,,,,
,52,434,135,140,,,,
,52,434,155,156,,,,
,52,434,161,161,,,,
,52,434,169,170,,,,
,52,434,187,188,,,,
,52,434,223,223,,,,
,52,434,241,241,,,,
,52,434,265,266,,,,
,52,434,562,562,,,,
,52,435,100,101,,,,
,52,435,103,103,,,,
,52,435,106,107,,,,
,52,435,111,113,,,,
,52,435,115,115,,,,
,52,435,117,117,,,,
,52,435,120,121,,,,
,52,436,100,100,,,,
,52,436,104,105,,,,
,52,436,107,109,,,,
,52,436,111,112,,,,
,52,436,114,123,,,,
,52,436,126,127,,,,
,52,436,133,133,,,,
,52,436,148,150,,,,
,52,436,159,159,,,,
,52,436,161,162,,,,
,52,436,172,173,,,,
,52,436,202,203,,,,
,52,437,100,100,,,,
,52,437,102,105,,,,
,52,437,107,110,,,,
,52,437,112,112,,,,
,52,437,117,117,,,,
,52,437,479,479,,,,
,52,438,100,100,,,,
,52,438,103,104,,,,
,52,438,106,107,,,,
,52,438,109,109,,,,
,52,438,111,121,,,,
,52,438,123,125,,,,
