"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,667,174,177,,,,
,52,667,182,185,,,,
,52,667,187,191,,,,
,52,667,195,204,,,,
,52,667,206,211,,,,
,52,667,213,217,,,,
,52,667,220,224,,,,
,52,667,227,236,,,,
,52,667,243,245,,,,
,52,667,252,255,,,,
,52,667,264,268,,,,
,52,667,303,310,,,,
,52,667,315,334,,,,
,52,667,340,361,,,,
,52,667,386,390,,,,
,52,667,392,396,,,,
,52,667,399,399,,,,
,52,667,401,434,,,,
,52,667,452,453,,,,
,52,667,457,479,,,,
,52,667,481,487,,,,
,52,667,489,499,,,,
,52,667,501,505,,,,
,52,667,519,519,,,,
,52,667,532,532,,,,
,52,667,568,568,,,,
,52,667,572,586,,,,
,52,667,605,605,,,,
,52,667,623,624,,,,
,52,667,627,627,,,,
,52,667,669,670,,,,
,52,667,691,699,,,,
,52,667,726,726,,,,
,52,667,730,730,,,,
,52,667,746,748,,,,
,52,667,751,751,,,,
,52,667,755,757,,,,
,52,667,767,767,,,,
,52,667,771,771,,,,
,52,667,774,778,,,,
,52,667,780,780,,,,
,52,667,784,786,,,,
,52,667,790,791,,,,
,52,667,795,798,,,,
,52,667,995,996,,,,
