"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,784,104,105,,,,
,52,784,107,108,,,,
,52,784,110,110,,,,
,52,784,115,127,,,,
,52,784,133,147,,,,
,52,784,165,165,,,,
,52,784,189,189,,,,
,52,784,210,213,,,,
,52,784,848,849,,,,
,52,784,888,888,,,,
,52,785,100,101,,,,
,52,785,103,110,,,,
,52,785,112,112,,,,
,52,785,114,114,,,,
,52,785,118,118,,,,
,52,785,121,121,,,,
,52,785,830,830,,,,
,52,786,100,100,,,,
,52,786,104,105,,,,
,52,786,107,107,,,,
,52,786,111,113,,,,
,52,786,115,119,,,,
,52,786,121,132,,,,
,52,786,135,137,,,,
,52,786,139,143,,,,
,52,786,157,157,,,,
,52,786,165,165,,,,
,52,786,181,182,,,,
,52,786,191,191,,,,
,52,786,199,199,,,,
,52,786,207,210,,,,
,52,786,226,228,,,,
,52,786,244,246,,,,
,52,789,100,101,,,,
,52,789,103,103,,,,
,52,789,105,113,,,,
,52,789,118,122,,,,
,52,789,124,125,,,,
,52,789,127,127,,,,
,52,789,130,130,,,,
,52,789,132,132,,,,
,52,789,135,135,,,,
,52,789,891,891,,,,
,52,789,898,898,,,,
,52,791,101,101,,,,
