Node type,Node ID,GT address / Address range,"IP address /
Address range","IPv6 address /
Address range",Vendor info,"SW / HW
version","UTC
offset"
HLR,,52 94100089820,,,Mobileum,,-06:00
HLR,,52 94100089830,,,Mobileum,,-06:00
HLR,,52 94100089840,,,Mobileum,,-06:00
HLR,CELGH1,52 94100091010,,,Ericsson,,-06:00
HLR,HLRUSA,52 94100112240,,,-,-,-06:00
HLR,MERHF2,52 94100140020,,,ERICSSON,15A,-06:00
HLR,PUEHF1,52 94100152020,,,ERICSSON,15A,-06:00
HLR,VERHF1,52 94100154020,,,ERICSSON,15A,-06:00
HLR,MERHF1,52 94100160020,,,ERICSSON,15A,-06:00
HLR,,52 941000067000,,,Mobileum,,-06:00
HLR,HLR1a-HUB,52 9410011341001,,,-,-,-06:00
HLR,HLR2a-HUB,52 9410011341002,,,-,-,-06:00
HLR,HLR1b-HUB,52 9410011341011,,,-,-,-06:00
HLR,HLR2b-HUB,52 9410011341012,,,-,-,-06:00
MME,GUAMME1,52 94100016820,200.95.161.83/32,,ERICSSON,,-06:00
MME,GUAMME1,52 94100016820,200.95.161.84/32,,ERICSSON,,-06:00
MME,LPPMME1,52 94100030390,201.144.195.240,,HUAWEI,,-06:00
MME,MNZSG2,52 94100033820,201.144.195.75/32,,ERICSSON,,-06:00
MME,MNZSG2,52 94100033820,201.144.195.76/32,,ERICSSON,,-06:00
MME,PLZMM2,52 94100046820,201.144.195.210/32,,HUAWEI,,-06:00
MME,PLZMM2,52 94100046820,201.144.195.211/32,,HUAWEI,,-06:00
MME,MONMM2,52 94100060820,201.144.195.212/32,,HUAWEI,,-06:00
MME,MONMM2,52 94100060820,201.144.195.213/32,,HUAWEI,,-06:00
MME,OAXMM1,52 94100143230,200.95.161.169/32,,HUAWEI,,-06:00
MME,OAXMM1,52 94100143230,200.95.161.170/32,,HUAWEI,,-06:00
MME,OAXMM1,52 94100143230,200.95.161.171/32,,HUAWEI,,-06:00
MME,OAXMM1,52 94100143230,200.95.161.172/32,,HUAWEI,,-06:00
MME,DOBMM1,52 94100154240,200.95.161.161/32,,HUAWEI,,-06:00
MME,DOBMM1,52 94100154240,200.95.161.162/32,,HUAWEI,,-06:00
MME,DOBMM1,52 94100154240,200.95.161.163/32,,HUAWEI,,-06:00
MME,DOBMM1,52 94100154240,200.95.161.164/32,,HUAWEI,,-06:00
MME,BANMM1,,200.95.161.115,,HUAWEI,,-06:00
MME,BANMM1,,200.95.161.116,,,,-06:00
MME,BANMM1,,200.95.163.160/28,,HUAWEI,,-06:00
MME,BANMM1,,200.95.163.160/28,,HUAWEI,,-06:00
MME,BANMM1,,200.95.163.160/28,,HUAWEI,,-06:00
MME,BANMM2,,200.95.163.160/28,,HUAWEI,,-06:00
MME,BANMM2,,200.95.163.160/28,,HUAWEI,,-06:00
MME,BANMM2,,200.95.163.160/28,,HUAWEI,,-06:00
MME,CACMM1,,201.134.179.13,,ERICSSON,,-06:00
MME,CACMM1,,201.134.179.20,,,,-06:00
MME,CASMM1,,200.95.163.192/28,,HUAWEI,,-06:00
MME,CASMM1,,200.95.163.192/28,,HUAWEI,,-06:00
MME,CASMM1,,200.95.163.192/28,,HUAWEI,,-06:00
MME,CASMM2,,200.95.163.192/28,,HUAWEI,,-06:00
MME,CASMM2,,200.95.163.192/28,,HUAWEI,,-06:00
MME,CASMM2,,200.95.163.192/28,,HUAWEI,,-06:00
MME,CENMM1,,201.134.179.76,,ERICSSON,,-06:00
MME,CENMM1,,201.134.179.79,,,,-06:00
MME,CICMM1,,201.134.179.77,,ERICSSON,,-06:00
MME,CICMM1,,201.134.179.80,,,,-06:00
MME,CLNMM1,,201.144.195.13,,ERICSSON,,-06:00
MME,CLNMM1,,201.144.195.20,,,,-06:00
MME,CRZMM1,,200.95.161.92,,ERICSSON,,-06:00
MME,CRZMM1,,200.95.161.124,,,,-06:00
MME,CRZSG2,,200.95.161.81,,ERICSSON,R14A,-06:00
MME,CRZSG2,,200.95.161.82,,ERICSSON,R14A,-06:00
MME,ECASG2,,201.144.195.119,,ERICSSON,R14A,-06:00
MME,ECASG2,,201.144.195.124,,ERICSSON,R14A,-06:00
MME,FTEMM1,,201.144.195.143,,HUAWEI,,-06:00
MME,FTEMM1,,201.144.195.144,,,,-06:00
MME,FTEMM1,,201.144.195.143,,HUAWEI,,-06:00
MME,FTEMM1,,201.144.195.143,,HUAWEI,,-06:00
MME,FTEMM1,,201.144.195.143,,HUAWEI,,-06:00
MME,FTEMM1,,201.144.195.250,,HUAWEI,,-06:00
