"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,612,136,137,,,,
,52,612,139,141,,,,
,52,612,149,149,,,,
,52,612,151,159,,,,
,52,612,161,161,,,,
,52,612,167,170,,,,
,52,612,176,177,,,,
,52,612,183,183,,,,
,52,612,197,205,,,,
,52,612,212,222,,,,
,52,612,228,235,,,,
,52,612,244,244,,,,
,52,612,262,262,,,,
,52,612,288,291,,,,
,52,612,303,304,,,,
,52,612,318,318,,,,
,52,612,336,336,,,,
,52,612,348,349,,,,
,52,612,378,379,,,,
,52,612,868,868,,,,
,52,613,100,100,,,,
,52,613,104,105,,,,
,52,613,109,109,,,,
,52,613,111,111,,,,
,52,613,113,114,,,,
,52,613,116,118,,,,
,52,613,121,122,,,,
,52,613,124,125,,,,
,52,613,127,129,,,,
,52,613,137,137,,,,
,52,613,140,141,,,,
,52,613,145,145,,,,
,52,613,152,152,,,,
,52,614,100,112,,,,
,52,614,115,133,,,,
,52,614,136,142,,,,
,52,614,152,154,,,,
,52,614,156,157,,,,
,52,614,159,163,,,,
,52,614,167,169,,,,
,52,614,174,178,,,,
,52,614,181,184,,,,
,52,614,188,192,,,,
,52,614,195,199,,,,
,52,614,215,225,,,,
