"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,833,146,155,,,,
,52,833,159,160,,,,
,52,833,176,176,,,,
,52,833,181,189,,,,
,52,833,200,200,,,,
,52,833,202,208,,,,
,52,833,218,218,,,,
,52,833,231,234,,,,
,52,833,236,236,,,,
,52,833,239,239,,,,
,52,833,243,247,,,,
,52,833,251,252,,,,
,52,833,255,255,,,,
,52,833,258,259,,,,
,52,833,261,261,,,,
,52,833,263,263,,,,
,52,833,265,267,,,,
,52,833,280,281,,,,
,52,833,283,285,,,,
,52,833,287,295,,,,
,52,833,299,303,,,,
,52,833,307,307,,,,
,52,833,309,312,,,,
,52,833,322,328,,,,
,52,833,332,334,,,,
,52,833,338,341,,,,
,52,833,343,344,,,,
,52,833,365,367,,,,
,52,833,386,395,,,,
,52,833,426,431,,,,
,52,833,433,433,,,,
,52,833,435,453,,,,
,52,833,465,465,,,,
,52,833,525,525,,,,
,52,833,529,538,,,,
,52,833,592,592,,,,
,52,833,610,610,,,,
,52,833,617,617,,,,
,52,833,630,630,,,,
,52,833,699,699,,,,
,52,833,844,844,,,,
,52,833,849,851,,,,
,52,834,100,103,,,,
,52,834,106,106,,,,
,52,834,111,111,,,,
