"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,871,250,251,,,,
,52,871,261,266,,,,
,52,871,269,270,,,,
,52,871,273,275,,,,
,52,871,277,277,,,,
,52,871,280,280,,,,
,52,871,328,336,,,,
,52,871,342,351,,,,
,52,871,353,360,,,,
,52,871,377,386,,,,
,52,871,388,389,,,,
,52,871,391,419,,,,
,52,871,421,421,,,,
,52,871,459,471,,,,
,52,871,473,477,,,,
,52,871,479,486,,,,
,52,871,489,489,,,,
,52,871,498,499,,,,
,52,871,501,514,,,,
,52,871,516,528,,,,
,52,871,537,537,,,,
,52,871,545,545,,,,
,52,871,570,586,,,,
,52,871,592,592,,,,
,52,871,603,605,,,,
,52,871,630,630,,,,
,52,871,671,671,,,,
,52,871,709,710,,,,
,52,871,727,727,,,,
,52,871,734,736,,,,
,52,871,742,743,,,,
,52,871,754,756,,,,
,52,871,761,761,,,,
,52,871,768,772,,,,
,52,871,777,777,,,,
,52,871,781,789,,,,
,52,871,795,797,,,,
,52,871,845,845,,,,
,52,871,886,888,,,,
,52,871,896,897,,,,
,52,871,903,903,,,,
,52,872,100,100,,,,
,52,872,104,106,,,,
,52,872,108,109,,,,
,52,872,113,115,,,,
