"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,554,778,779,,,,
,52,554,781,910,,,,
,52,554,912,917,,,,
,52,554,919,959,,,,
,52,554,961,969,,,,
,52,554,971,971,,,,
,52,555,064,065,,,,
,52,555,067,076,,,,
,52,555,149,149,,,,
,52,555,155,159,,,,
,52,555,172,173,,,,
,52,555,180,199,,,,
,52,555,217,218,,,,
,52,555,274,275,,,,
,52,555,320,320,,,,
,52,555,332,332,,,,
,52,555,376,376,,,,
,52,555,381,381,,,,
,52,555,400,419,,,,
,52,555,430,439,,,,
,52,555,450,479,,,,
,52,555,492,499,,,,
,52,555,807,807,,,,
,52,555,818,818,,,,
,52,555,826,826,,,,
,52,555,834,834,,,,
,52,555,860,860,,,,
,52,555,866,866,,,,
,52,555,895,895,,,,
,52,555,902,904,,,,
,52,555,930,930,,,,
,52,555,939,940,,,,
,52,555,943,947,,,,
,52,555,960,964,,,,
,52,555,981,981,,,,
,52,555,984,984,,,,
,52,555,991,991,,,,
,52,555,995,995,,,,
,52,555,997,997,,,,
,52,556,055,055,,,,
,52,556,058,233,,,,
,52,556,425,544,,,,
,52,556,863,912,,,,
,52,557,190,230,,,,
,52,557,309,311,,,,
