"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,618,397,397,,,,
,52,618,420,420,,,,
,52,618,448,448,,,,
,52,618,800,801,,,,
,52,618,803,804,,,,
,52,618,806,807,,,,
,52,618,815,815,,,,
,52,618,822,823,,,,
,52,618,832,832,,,,
,52,618,838,840,,,,
,52,621,102,102,,,,
,52,621,296,296,,,,
,52,622,100,101,,,,
,52,622,103,103,,,,
,52,622,109,109,,,,
,52,622,111,112,,,,
,52,622,116,116,,,,
,52,622,118,118,,,,
,52,622,120,120,,,,
,52,622,122,123,,,,
,52,622,125,126,,,,
,52,622,131,131,,,,
,52,622,138,138,,,,
,52,622,142,142,,,,
,52,622,144,147,,,,
,52,622,150,152,,,,
,52,622,155,159,,,,
,52,622,161,166,,,,
,52,622,169,174,,,,
,52,622,201,201,,,,
,52,622,225,225,,,,
,52,622,227,228,,,,
,52,622,238,238,,,,
,52,622,240,240,,,,
,52,622,255,255,,,,
,52,622,855,855,,,,
,52,623,101,101,,,,
,52,623,103,103,,,,
,52,623,105,107,,,,
,52,623,109,109,,,,
,52,623,112,112,,,,
,52,623,115,115,,,,
,52,623,238,238,,,,
,52,624,100,100,,,,
,52,624,108,108,,,,
