"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,836,129,129,,,,
,52,836,132,132,,,,
,52,836,134,134,,,,
,52,841,100,100,,,,
,52,841,103,103,,,,
,52,841,109,109,,,,
,52,841,111,111,,,,
,52,841,122,122,,,,
,52,841,124,124,,,,
,52,841,127,128,,,,
,52,841,131,132,,,,
,52,841,134,134,,,,
,52,841,841,841,,,,
,52,841,844,844,,,,
,52,841,846,846,,,,
,52,842,100,101,,,,
,52,842,108,108,,,,
,52,842,112,113,,,,
,52,842,115,116,,,,
,52,842,118,118,,,,
,52,842,122,122,,,,
,52,842,147,148,,,,
,52,842,423,423,,,,
,52,844,100,107,,,,
,52,844,120,120,,,,
,52,844,122,122,,,,
,52,844,129,130,,,,
,52,844,132,132,,,,
,52,844,138,139,,,,
,52,844,159,160,,,,
,52,844,173,176,,,,
,52,844,179,179,,,,
,52,844,183,186,,,,
,52,844,195,198,,,,
,52,844,204,205,,,,
,52,844,211,213,,,,
,52,844,218,218,,,,
,52,844,227,229,,,,
,52,844,272,281,,,,
,52,844,283,283,,,,
,52,844,289,300,,,,
,52,844,310,312,,,,
,52,844,326,328,,,,
,52,844,339,345,,,,
,52,844,347,363,,,,
