"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,662,256,257,,,,
,52,662,268,268,,,,
,52,662,272,272,,,,
,52,662,275,279,,,,
,52,662,281,282,,,,
,52,662,287,288,,,,
,52,662,290,291,,,,
,52,662,295,300,,,,
,52,662,315,318,,,,
,52,662,325,330,,,,
,52,662,335,351,,,,
,52,662,354,374,,,,
,52,662,394,407,,,,
,52,662,409,434,,,,
,52,662,443,453,,,,
,52,662,457,471,,,,
,52,662,473,477,,,,
,52,662,498,498,,,,
,52,662,518,518,,,,
,52,662,542,542,,,,
,52,662,556,556,,,,
,52,662,565,565,,,,
,52,662,582,583,,,,
,52,662,588,588,,,,
,52,662,595,595,,,,
,52,662,608,608,,,,
,52,662,618,618,,,,
,52,662,847,848,,,,
,52,662,934,934,,,,
,52,662,936,937,,,,
,52,662,948,948,,,,
,52,663,118,127,,,,
,52,663,148,148,,,,
,52,663,196,218,,,,
,52,663,250,250,,,,
,52,663,291,291,,,,
,52,663,307,307,,,,
,52,663,314,328,,,,
,52,663,368,368,,,,
,52,663,377,377,,,,
,52,663,379,381,,,,
,52,663,402,407,,,,
,52,663,428,438,,,,
,52,663,443,445,,,,
,52,664,108,130,,,,
