"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,953,102,102,,,,
,52,953,106,107,,,,
,52,953,109,112,,,,
,52,953,114,119,,,,
,52,953,122,134,,,,
,52,953,137,139,,,,
,52,953,142,143,,,,
,52,953,149,153,,,,
,52,953,156,157,,,,
,52,953,161,165,,,,
,52,953,171,177,,,,
,52,953,186,189,,,,
,52,953,194,196,,,,
,52,953,198,198,,,,
,52,953,209,214,,,,
,52,953,229,231,,,,
,52,953,239,243,,,,
,52,953,273,273,,,,
,52,953,275,278,,,,
,52,953,281,281,,,,
,52,953,537,538,,,,
,52,953,540,541,,,,
,52,953,556,556,,,,
,52,954,100,100,,,,
,52,954,103,103,,,,
,52,954,107,108,,,,
,52,954,111,111,,,,
,52,954,113,114,,,,
,52,954,118,120,,,,
,52,954,123,139,,,,
,52,954,141,141,,,,
,52,954,144,168,,,,
,52,954,173,173,,,,
,52,954,176,178,,,,
,52,954,180,184,,,,
,52,954,199,199,,,,
,52,954,201,209,,,,
,52,954,218,218,,,,
,52,954,540,540,,,,
,52,954,544,544,,,,
,52,954,559,559,,,,
,52,954,582,582,,,,
,52,954,588,588,,,,
,52,958,100,100,,,,
,52,958,106,107,,,,
