"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,425,139,140,,,,
,52,425,142,142,,,,
,52,425,146,148,,,,
,52,425,162,163,,,,
,52,425,171,171,,,,
,52,426,102,102,,,,
,52,426,104,104,,,,
,52,427,100,100,,,,
,52,427,102,104,,,,
,52,427,109,109,,,,
,52,427,112,112,,,,
,52,427,114,123,,,,
,52,427,126,127,,,,
,52,427,150,152,,,,
,52,427,161,162,,,,
,52,427,165,169,,,,
,52,427,171,171,,,,
,52,427,183,186,,,,
,52,427,188,188,,,,
,52,427,201,204,,,,
,52,427,210,210,,,,
,52,427,219,219,,,,
,52,427,224,229,,,,
,52,427,231,231,,,,
,52,427,243,246,,,,
,52,427,250,250,,,,
,52,427,273,273,,,,
,52,427,276,278,,,,
,52,427,284,284,,,,
,52,427,288,290,,,,
,52,427,298,301,,,,
,52,427,427,427,,,,
,52,428,102,103,,,,
,52,428,105,110,,,,
,52,428,112,115,,,,
,52,428,120,120,,,,
,52,428,126,127,,,,
,52,428,131,131,,,,
,52,428,136,136,,,,
,52,428,147,148,,,,
,52,428,169,170,,,,
,52,428,189,191,,,,
,52,428,681,681,,,,
,52,428,687,687,,,,
,52,429,100,101,,,,
