"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,438,128,128,,,,
,52,438,130,135,,,,
,52,438,138,139,,,,
,52,440,104,104,,,,
,52,440,146,146,,,,
,52,440,180,180,,,,
,52,440,190,190,,,,
,52,441,100,101,,,,
,52,441,103,103,,,,
,52,441,105,110,,,,
,52,441,114,123,,,,
,52,441,126,126,,,,
,52,441,128,131,,,,
,52,441,135,138,,,,
,52,441,151,152,,,,
,52,441,179,179,,,,
,52,441,203,205,,,,
,52,441,212,215,,,,
,52,441,220,220,,,,
,52,441,246,249,,,,
,52,441,265,265,,,,
,52,441,276,276,,,,
,52,442,103,107,,,,
,52,442,110,113,,,,
,52,442,116,124,,,,
,52,442,126,131,,,,
,52,442,136,139,,,,
,52,442,141,147,,,,
,52,442,149,149,,,,
,52,442,152,152,,,,
,52,442,154,157,,,,
,52,442,160,160,,,,
,52,442,168,171,,,,
,52,442,178,179,,,,
,52,442,181,181,,,,
,52,442,185,187,,,,
,52,442,191,191,,,,
,52,442,194,194,,,,
,52,442,200,200,,,,
,52,442,203,207,,,,
,52,442,219,219,,,,
,52,442,226,226,,,,
,52,442,230,232,,,,
,52,442,236,237,,,,
,52,442,249,250,,,,
