"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,712,305,305,,,,
,52,712,319,319,,,,
,52,712,361,361,,,,
,52,713,100,100,,,,
,52,713,103,103,,,,
,52,713,105,105,,,,
,52,713,107,109,,,,
,52,713,112,112,,,,
,52,713,114,120,,,,
,52,713,124,125,,,,
,52,713,128,128,,,,
,52,713,137,139,,,,
,52,713,181,181,,,,
,52,713,286,286,,,,
,52,714,102,102,,,,
,52,714,106,107,,,,
,52,714,113,113,,,,
,52,714,119,119,,,,
,52,714,122,122,,,,
,52,715,100,105,,,,
,52,715,108,110,,,,
,52,715,112,112,,,,
,52,715,114,115,,,,
,52,715,118,121,,,,
,52,715,123,124,,,,
,52,715,127,127,,,,
,52,715,131,131,,,,
,52,715,134,135,,,,
,52,715,138,147,,,,
,52,715,152,152,,,,
,52,715,159,159,,,,
,52,715,163,163,,,,
,52,715,173,173,,,,
,52,715,177,177,,,,
,52,715,196,197,,,,
,52,715,217,218,,,,
,52,715,253,255,,,,
,52,715,257,261,,,,
,52,716,101,102,,,,
,52,716,104,104,,,,
,52,716,107,107,,,,
,52,717,111,111,,,,
,52,717,117,117,,,,
,52,718,103,103,,,,
,52,718,106,106,,,,
