"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,913,119,119,,,,
,52,913,122,122,,,,
,52,913,124,126,,,,
,52,913,331,331,,,,
,52,913,403,403,,,,
,52,914,100,100,,,,
,52,914,102,102,,,,
,52,914,105,105,,,,
,52,914,107,109,,,,
,52,914,111,114,,,,
,52,914,118,125,,,,
,52,914,127,133,,,,
,52,914,135,135,,,,
,52,914,137,141,,,,
,52,914,145,145,,,,
,52,914,148,148,,,,
,52,914,153,153,,,,
,52,914,279,279,,,,
,52,916,100,102,,,,
,52,916,108,109,,,,
,52,916,111,112,,,,
,52,916,114,114,,,,
,52,916,116,129,,,,
,52,916,136,138,,,,
,52,916,140,142,,,,
,52,916,145,145,,,,
,52,916,158,158,,,,
,52,916,163,165,,,,
,52,916,185,188,,,,
,52,916,206,206,,,,
,52,916,232,234,,,,
,52,916,252,253,,,,
,52,916,341,341,,,,
,52,916,348,348,,,,
,52,917,100,102,,,,
,52,917,105,109,,,,
,52,917,112,114,,,,
,52,917,116,119,,,,
,52,917,126,129,,,,
,52,917,132,136,,,,
,52,917,138,138,,,,
,52,917,147,147,,,,
,52,917,156,156,,,,
,52,917,168,168,,,,
,52,917,194,194,,,,
