"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,418,151,152,,,,
,52,418,157,158,,,,
,52,418,164,164,,,,
,52,418,168,168,,,,
,52,418,176,178,,,,
,52,418,183,183,,,,
,52,418,187,187,,,,
,52,418,235,235,,,,
,52,418,237,239,,,,
,52,418,267,268,,,,
,52,419,100,100,,,,
,52,419,103,103,,,,
,52,419,105,105,,,,
,52,419,107,107,,,,
,52,419,112,118,,,,
,52,419,120,120,,,,
,52,419,122,124,,,,
,52,419,128,129,,,,
,52,419,131,132,,,,
,52,419,135,135,,,,
,52,419,138,139,,,,
,52,419,148,148,,,,
,52,419,154,156,,,,
,52,419,180,182,,,,
,52,419,189,189,,,,
,52,419,191,191,,,,
,52,419,265,265,,,,
,52,419,270,270,,,,
,52,421,102,103,,,,
,52,421,105,108,,,,
,52,421,110,111,,,,
,52,421,113,113,,,,
,52,421,118,119,,,,
,52,421,462,462,,,,
,52,421,472,472,,,,
,52,422,102,102,,,,
,52,422,104,104,,,,
,52,422,109,109,,,,
,52,423,102,102,,,,
,52,423,104,104,,,,
,52,424,104,104,,,,
,52,424,536,536,,,,
,52,425,100,100,,,,
,52,425,103,112,,,,
,52,425,114,135,,,,
