"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,466,124,126,,,,
,52,466,129,129,,,,
,52,466,134,134,,,,
,52,466,147,147,,,,
,52,466,160,160,,,,
,52,466,168,168,,,,
,52,466,185,187,,,,
,52,466,202,203,,,,
,52,466,211,213,,,,
,52,466,235,237,,,,
,52,466,669,669,,,,
,52,467,100,100,,,,
,52,467,102,103,,,,
,52,467,105,107,,,,
,52,467,109,109,,,,
,52,467,114,114,,,,
,52,468,101,101,,,,
,52,468,103,104,,,,
,52,468,107,107,,,,
,52,468,113,113,,,,
,52,468,115,115,,,,
,52,468,117,118,,,,
,52,468,120,123,,,,
,52,468,129,129,,,,
,52,468,132,132,,,,
,52,468,137,137,,,,
,52,468,143,143,,,,
,52,468,155,157,,,,
,52,468,179,180,,,,
,52,468,188,188,,,,
,52,468,680,680,,,,
,52,468,686,687,,,,
,52,468,689,689,,,,
,52,469,103,103,,,,
,52,469,107,107,,,,
,52,469,113,113,,,,
,52,469,121,121,,,,
,52,469,124,126,,,,
,52,469,128,128,,,,
,52,469,132,134,,,,
,52,469,137,137,,,,
,52,469,141,142,,,,
,52,469,175,177,,,,
,52,469,603,603,,,,
,52,469,621,621,,,,
