"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,982,177,177,,,,
,52,982,184,184,,,,
,52,982,209,209,,,,
,52,982,265,265,,,,
,52,982,433,433,,,,
,52,982,435,435,,,,
,52,982,731,731,,,,
,52,982,822,822,,,,
,52,982,826,826,,,,
,52,982,829,829,,,,
,52,983,101,107,,,,
,52,983,110,114,,,,
,52,983,116,117,,,,
,52,983,119,120,,,,
,52,983,123,126,,,,
,52,983,130,132,,,,
,52,983,134,140,,,,
,52,983,154,158,,,,
,52,983,164,168,,,,
,52,983,174,178,,,,
,52,983,180,187,,,,
,52,983,205,205,,,,
,52,983,210,214,,,,
,52,983,241,241,,,,
,52,983,259,259,,,,
,52,983,700,700,,,,
,52,983,732,733,,,,
,52,983,752,753,,,,
,52,983,809,809,,,,
,52,983,833,833,,,,
,52,983,835,836,,,,
,52,983,839,839,,,,
,52,984,100,100,,,,
,52,984,105,106,,,,
,52,984,108,108,,,,
,52,984,114,116,,,,
,52,984,119,120,,,,
,52,984,125,125,,,,
,52,984,127,138,,,,
,52,984,140,146,,,,
,52,984,151,151,,,,
,52,984,156,157,,,,
,52,984,164,169,,,,
,52,984,177,188,,,,
,52,984,196,198,,,,
