"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,238,113,113,,,,
,52,238,117,120,,,,
,52,238,122,123,,,,
,52,238,127,128,,,,
,52,238,132,133,,,,
,52,238,136,136,,,,
,52,238,147,147,,,,
,52,238,150,152,,,,
,52,238,162,166,,,,
,52,238,170,172,,,,
,52,238,178,178,,,,
,52,238,182,183,,,,
,52,238,185,191,,,,
,52,238,197,200,,,,
,52,238,205,209,,,,
,52,238,212,212,,,,
,52,238,218,224,,,,
,52,238,233,233,,,,
,52,238,235,238,,,,
,52,238,248,253,,,,
,52,238,273,276,,,,
,52,238,278,278,,,,
,52,238,287,287,,,,
,52,238,295,295,,,,
,52,238,304,305,,,,
,52,238,388,389,,,,
,52,238,393,393,,,,
,52,238,401,401,,,,
,52,238,408,409,,,,
,52,241,100,103,,,,
,52,241,108,108,,,,
,52,241,110,110,,,,
,52,241,112,112,,,,
,52,241,114,115,,,,
,52,241,117,120,,,,
,52,241,122,124,,,,
,52,241,126,126,,,,
,52,241,131,132,,,,
,52,241,134,135,,,,
,52,241,147,148,,,,
,52,241,152,153,,,,
,52,241,157,159,,,,
,52,241,163,164,,,,
,52,241,166,168,,,,
,52,241,171,172,,,,
