"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,998,939,939,,,,
,52,999,100,109,,,,
,52,999,112,120,,,,
,52,999,125,130,,,,
,52,999,132,144,,,,
,52,999,147,152,,,,
,52,999,154,160,,,,
,52,999,163,165,,,,
,52,999,169,175,,,,
,52,999,177,178,,,,
,52,999,183,185,,,,
,52,999,189,194,,,,
,52,999,197,200,,,,
,52,999,214,216,,,,
,52,999,219,225,,,,
,52,999,227,228,,,,
,52,999,230,236,,,,
,52,999,238,238,,,,
,52,999,241,247,,,,
,52,999,249,251,,,,
,52,999,255,280,,,,
,52,999,296,299,,,,
,52,999,322,335,,,,
,52,999,351,368,,,,
,52,999,409,418,,,,
,52,999,427,427,,,,
,52,999,430,430,,,,
,52,999,433,443,,,,
,52,999,445,453,,,,
,52,999,455,460,,,,
,52,999,491,499,,,,
,52,999,501,513,,,,
,52,999,519,519,,,,
,52,999,535,535,,,,
,52,999,542,554,,,,
,52,999,575,576,,,,
,52,999,594,594,,,,
,52,999,635,650,,,,
,52,999,691,691,,,,
,52,999,708,708,,,,
,52,999,722,723,,,,
,52,999,737,740,,,,
,52,999,743,743,,,,
,52,999,746,749,,,,
,52,999,758,759,,,,
