"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,225,146,146,,,,
,52,226,100,100,,,,
,52,226,102,106,,,,
,52,226,108,109,,,,
,52,226,111,111,,,,
,52,226,115,115,,,,
,52,226,133,133,,,,
,52,226,158,158,,,,
,52,226,182,182,,,,
,52,226,553,553,,,,
,52,227,100,101,,,,
,52,227,105,105,,,,
,52,227,109,109,,,,
,52,227,111,111,,,,
,52,227,113,113,,,,
,52,227,115,115,,,,
,52,227,117,117,,,,
,52,227,119,119,,,,
,52,227,125,125,,,,
,52,227,128,128,,,,
,52,227,134,134,,,,
,52,227,153,153,,,,
,52,227,155,155,,,,
,52,227,189,189,,,,
,52,228,100,114,,,,
,52,228,118,122,,,,
,52,228,124,127,,,,
,52,228,132,134,,,,
,52,228,138,140,,,,
,52,228,142,142,,,,
,52,228,144,151,,,,
,52,228,153,154,,,,
,52,228,156,164,,,,
,52,228,169,172,,,,
,52,228,176,182,,,,
,52,228,190,191,,,,
,52,228,193,195,,,,
,52,228,207,207,,,,
,52,228,210,215,,,,
,52,228,232,236,,,,
,52,228,252,257,,,,
,52,228,274,279,,,,
,52,228,281,288,,,,
,52,228,306,317,,,,
,52,228,328,328,,,,
