"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,656,180,180,,,,
,52,656,196,203,,,,
,52,656,205,206,,,,
,52,656,211,211,,,,
,52,656,213,215,,,,
,52,656,221,222,,,,
,52,656,262,270,,,,
,52,656,273,281,,,,
,52,656,284,287,,,,
,52,656,296,301,,,,
,52,656,304,321,,,,
,52,656,328,328,,,,
,52,656,336,339,,,,
,52,656,341,342,,,,
,52,656,346,356,,,,
,52,656,358,360,,,,
,52,656,372,374,,,,
,52,656,376,377,,,,
,52,656,395,395,,,,
,52,656,504,505,,,,
,52,656,510,510,,,,
,52,656,526,534,,,,
,52,656,550,551,,,,
,52,656,553,557,,,,
,52,656,562,565,,,,
,52,656,570,592,,,,
,52,656,594,603,,,,
,52,656,606,609,,,,
,52,656,626,626,,,,
,52,656,636,636,,,,
,52,656,638,638,,,,
,52,656,642,645,,,,
,52,656,651,651,,,,
,52,656,656,660,,,,
,52,656,662,662,,,,
,52,656,667,667,,,,
,52,656,669,670,,,,
,52,656,674,676,,,,
,52,656,705,707,,,,
,52,656,742,751,,,,
,52,656,754,778,,,,
,52,656,801,801,,,,
,52,656,814,827,,,,
,52,656,849,864,,,,
,52,656,893,893,,,,
