"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,393,167,167,,,,
,52,393,180,180,,,,
,52,393,191,191,,,,
,52,393,197,197,,,,
,52,393,933,933,,,,
,52,393,936,936,,,,
,52,393,938,938,,,,
,52,394,100,100,,,,
,52,394,102,102,,,,
,52,395,102,102,,,,
,52,395,106,106,,,,
,52,395,109,109,,,,
,52,395,112,112,,,,
,52,395,114,115,,,,
,52,395,117,120,,,,
,52,395,129,129,,,,
,52,395,131,131,,,,
,52,395,142,142,,,,
,52,395,189,190,,,,
,52,395,783,783,,,,
,52,395,785,785,,,,
,52,395,788,788,,,,
,52,411,100,101,,,,
,52,411,103,103,,,,
,52,411,106,106,,,,
,52,411,108,108,,,,
,52,411,111,112,,,,
,52,411,114,115,,,,
,52,411,117,118,,,,
,52,411,122,122,,,,
,52,411,125,126,,,,
,52,411,131,131,,,,
,52,411,134,134,,,,
,52,411,136,137,,,,
,52,411,140,140,,,,
,52,411,146,146,,,,
,52,411,154,154,,,,
,52,411,157,157,,,,
,52,411,169,169,,,,
,52,411,177,178,,,,
,52,411,197,198,,,,
,52,411,206,206,,,,
,52,411,210,211,,,,
,52,412,100,100,,,,
,52,412,105,106,,,,
