"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,971,715,715,,,,
,52,971,717,717,,,,
,52,971,719,719,,,,
,52,971,727,729,,,,
,52,972,101,101,,,,
,52,972,103,104,,,,
,52,972,107,116,,,,
,52,972,118,118,,,,
,52,972,121,123,,,,
,52,972,126,126,,,,
,52,972,722,722,,,,
,52,972,724,725,,,,
,52,972,727,727,,,,
,52,981,101,108,,,,
,52,981,111,113,,,,
,52,981,116,117,,,,
,52,981,120,121,,,,
,52,981,124,126,,,,
,52,981,129,133,,,,
,52,981,135,139,,,,
,52,981,157,160,,,,
,52,981,168,171,,,,
,52,981,177,183,,,,
,52,981,185,187,,,,
,52,981,189,189,,,,
,52,981,205,210,,,,
,52,981,218,218,,,,
,52,981,240,240,,,,
,52,981,265,265,,,,
,52,981,279,279,,,,
,52,981,302,302,,,,
,52,981,307,307,,,,
,52,981,312,312,,,,
,52,981,334,334,,,,
,52,981,736,736,,,,
,52,981,750,751,,,,
,52,981,814,814,,,,
,52,981,818,819,,,,
,52,981,829,829,,,,
,52,982,103,105,,,,
,52,982,107,110,,,,
,52,982,115,122,,,,
,52,982,124,127,,,,
,52,982,129,133,,,,
,52,982,158,158,,,,
