"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,352,123,123,,,,
,52,352,125,125,,,,
,52,352,132,132,,,,
,52,352,136,136,,,,
,52,352,138,139,,,,
,52,352,141,142,,,,
,52,352,144,148,,,,
,52,352,154,156,,,,
,52,352,163,165,,,,
,52,352,177,177,,,,
,52,352,193,194,,,,
,52,352,206,208,,,,
,52,352,229,230,,,,
,52,352,242,243,,,,
,52,352,523,523,,,,
,52,352,528,529,,,,
,52,352,557,557,,,,
,52,352,561,561,,,,
,52,353,100,102,,,,
,52,353,105,110,,,,
,52,353,120,120,,,,
,52,353,123,127,,,,
,52,353,130,136,,,,
,52,353,152,153,,,,
,52,353,157,157,,,,
,52,353,172,173,,,,
,52,353,184,184,,,,
,52,353,204,206,,,,
,52,353,230,231,,,,
,52,353,237,237,,,,
,52,353,246,248,,,,
,52,353,535,536,,,,
,52,353,539,539,,,,
,52,353,563,563,,,,
,52,353,963,963,,,,
,52,354,100,101,,,,
,52,354,105,110,,,,
,52,354,113,115,,,,
,52,354,117,125,,,,
,52,354,127,129,,,,
,52,354,131,131,,,,
,52,354,134,135,,,,
,52,354,149,150,,,,
,52,354,167,167,,,,
,52,354,204,204,,,,
