"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,646,160,163,,,,
,52,646,171,171,,,,
,52,646,179,179,,,,
,52,646,183,183,,,,
,52,646,185,185,,,,
,52,646,187,190,,,,
,52,646,193,194,,,,
,52,646,196,200,,,,
,52,646,210,210,,,,
,52,646,236,241,,,,
,52,646,245,247,,,,
,52,646,252,253,,,,
,52,646,255,262,,,,
,52,646,267,274,,,,
,52,646,286,290,,,,
,52,646,310,310,,,,
,52,646,341,345,,,,
,52,646,383,388,,,,
,52,646,413,413,,,,
,52,646,502,502,,,,
,52,646,947,947,,,,
,52,647,105,106,,,,
,52,647,108,108,,,,
,52,647,110,110,,,,
,52,647,114,122,,,,
,52,647,124,128,,,,
,52,647,132,132,,,,
,52,647,145,145,,,,
,52,647,158,158,,,,
,52,647,404,404,,,,
,52,647,423,423,,,,
,52,647,428,428,,,,
,52,647,482,482,,,,
,52,647,487,487,,,,
,52,648,100,101,,,,
,52,648,106,107,,,,
,52,648,109,109,,,,
,52,648,120,122,,,,
,52,648,124,124,,,,
,52,648,134,134,,,,
,52,648,146,146,,,,
,52,648,169,169,,,,
,52,648,465,465,,,,
,52,648,469,469,,,,
,52,648,505,505,,,,
