"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,917,374,374,,,,
,52,917,402,402,,,,
,52,918,100,101,,,,
,52,918,103,107,,,,
,52,918,110,115,,,,
,52,918,117,120,,,,
,52,918,122,126,,,,
,52,918,132,132,,,,
,52,918,143,143,,,,
,52,918,151,152,,,,
,52,918,158,159,,,,
,52,918,644,644,,,,
,52,918,648,648,,,,
,52,918,694,694,,,,
,52,919,100,100,,,,
,52,919,104,104,,,,
,52,919,106,106,,,,
,52,919,108,114,,,,
,52,919,116,147,,,,
,52,919,149,154,,,,
,52,919,156,165,,,,
,52,919,168,173,,,,
,52,919,175,175,,,,
,52,919,179,179,,,,
,52,919,193,196,,,,
,52,919,204,206,,,,
,52,919,209,209,,,,
,52,919,226,229,,,,
,52,919,238,241,,,,
,52,919,670,670,,,,
,52,919,686,686,,,,
,52,921,100,105,,,,
,52,921,109,112,,,,
,52,921,115,120,,,,
,52,921,123,125,,,,
,52,921,132,143,,,,
,52,921,145,151,,,,
,52,921,178,181,,,,
,52,921,195,197,,,,
,52,921,200,200,,,,
,52,921,202,203,,,,
,52,921,206,208,,,,
,52,921,221,224,,,,
,52,921,228,231,,,,
,52,921,233,236,,,,
