"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,52,768,107,113,,,,
,52,768,115,115,,,,
,52,768,118,118,,,,
,52,768,120,120,,,,
,52,768,122,122,,,,
,52,771,100,106,,,,
,52,771,109,132,,,,
,52,771,139,144,,,,
,52,771,146,146,,,,
,52,771,149,152,,,,
,52,771,154,155,,,,
,52,771,159,163,,,,
,52,771,172,176,,,,
,52,771,178,192,,,,
,52,771,194,195,,,,
,52,771,197,209,,,,
,52,771,213,217,,,,
,52,771,219,221,,,,
,52,771,227,227,,,,
,52,771,234,236,,,,
,52,771,238,240,,,,
,52,771,242,245,,,,
,52,771,260,272,,,,
,52,771,297,303,,,,
,52,771,321,324,,,,
,52,771,329,336,,,,
,52,771,338,367,,,,
,52,771,400,400,,,,
,52,771,402,406,,,,
,52,771,496,496,,,,
,52,771,525,527,,,,
,52,771,546,546,,,,
,52,771,553,553,,,,
,52,771,555,556,,,,
,52,771,580,581,,,,
,52,771,603,603,,,,
,52,771,606,608,,,,
,52,771,621,621,,,,
,52,771,623,623,,,,
,52,771,661,661,,,,
,52,771,676,678,,,,
,52,771,683,684,,,,
,52,771,700,703,,,,
,52,771,705,705,,,,
,52,771,708,708,,,,
