"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,225,5420000,5429999,,,,
,54,225,5520000,5526999,,,,
,54,225,5570000,5579999,,,,
,54,225,5580000,5589999,,,,
,54,225,7300000,7305999,,,,
,54,225,7410000,7419999,,,,
,54,225,7452000,7452999,,,,
,54,225,7454000,7454999,,,,
,54,225,7510000,7512999,,,,
,54,225,7620000,7629999,,,,
,54,225,7640000,7641999,,,,
,54,225,7655000,7659999,,,,
,54,225,7680000,7689999,,,,
,54,226,1415000,1419999,,,,
,54,226,2320000,2329999,,,,
,54,226,2340000,2349999,,,,
,54,226,2462000,2462999,,,,
,54,226,2540000,2549999,,,,
,54,226,2596000,2608999,,,,
,54,226,2611000,2611999,,,,
,54,226,2661000,2675999,,,,
,54,226,4415000,4419999,,,,
,54,226,5440000,5444999,,,,
,54,226,6452000,6452999,,,,
,54,226,6460000,6462999,,,,
,54,226,6465000,6469999,,,,
,54,226,6474000,6474999,,,,
,54,226,6477000,6477999,,,,
,54,226,6500000,6507999,,,,
,54,226,6510000,6512999,,,,
,54,226,6570000,6579999,,,,
,54,226,6580000,6589999,,,,
,54,226,7410000,7415999,,,,
,54,226,7455000,7459999,,,,
,54,226,7467000,7467999,,,,
,54,226,7476000,7477999,,,,
,54,226,7543000,7547999,,,,
,54,226,8410000,8414999,,,,
,54,226,8419000,8419999,,,,
,54,226,8446000,8449999,,,,
,54,227,1435000,1439999,,,,
,54,227,2405000,2409999,,,,
,54,227,3420000,3421999,,,,
,54,227,3423000,3425999,,,,
,54,227,3428000,3432999,,,,
