"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,338,8413000,8413999,,,,
,54,338,8415000,8416999,,,,
,54,338,8430000,8431999,,,,
,54,338,8436000,8440999,,,,
,54,338,8450000,8450999,,,,
,54,338,8480000,8480999,,,,
,54,338,8484000,8484999,,,,
,54,338,8500000,8510999,,,,
,54,338,8530000,8539999,,,,
,54,338,8670000,8679999,,,,
,54,340,0415000,0419999,,,,
,54,340,0415000,0419999,,,,
,54,340,0440000,0446999,,,,
,54,340,0440000,0446999,,,,
,54,340,0459000,0459999,,,,
,54,340,0459000,0459999,,,,
,54,340,0497000,0499999,,,,
,54,340,0497000,0499999,,,,
,54,340,0530000,0534999,,,,
,54,340,0657000,0669999,,,,
,54,340,0657000,0669999,,,,
,54,340,1405000,1419999,,,,
,54,340,1430000,1430999,,,,
,54,340,1433000,1437999,,,,
,54,340,1490000,1490999,,,,
,54,340,1502000,1502999,,,,
,54,340,1520000,1534999,,,,
,54,340,1535000,1549999,,,,
,54,340,1640000,1649999,,,,
,54,340,2415000,2418999,,,,
,54,340,2450000,2450999,,,,
,54,340,2480000,2483999,,,,
,54,340,2487000,2487999,,,,
,54,340,2534000,2539999,,,,
,54,340,2563000,2563999,,,,
,54,340,2570000,2579999,,,,
,54,340,2657000,2659999,,,,
,54,340,2673000,2673999,,,,
,54,340,2695000,2695999,,,,
,54,340,4440000,4440999,,,,
,54,340,4446000,4446999,,,,
,54,340,4458000,4459999,,,,
,54,340,4490000,4492999,,,,
,54,340,4500000,4501999,,,,
,54,340,4509000,4511999,,,,
