"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,227,3437000,3437999,,,,
,54,227,3450000,3453999,,,,
,54,228,1452000,1452999,,,,
,54,228,1503000,1509999,,,,
,54,228,1520000,1529999,,,,
,54,228,1558000,1560999,,,,
,54,228,1600000,1613999,,,,
,54,228,1670000,1679999,,,,
,54,228,1685000,1698999,,,,
,54,228,4204000,4212999,,,,
,54,228,4310000,4331999,,,,
,54,228,4380000,4389999,,,,
,54,228,4462000,4462999,,,,
,54,228,4494000,4494999,,,,
,54,228,4520000,4529999,,,,
,54,228,4590000,4599999,,,,
,54,228,4619000,4629999,,,,
,54,228,4640000,4649999,,,,
,54,228,5414000,5418999,,,,
,54,228,6415000,6419999,,,,
,54,229,1467000,1472999,,,,
,54,229,1500000,1503999,,,,
,54,229,1530000,1539999,,,,
,54,229,1545000,1549999,,,,
,54,229,2405000,2409999,,,,
,54,229,2415000,2415999,,,,
,54,229,2420000,2422999,,,,
,54,229,6405000,6405999,,,,
,54,229,6410000,6418999,,,,
,54,229,6423000,6429999,,,,
,54,229,7403000,7407999,,,,
,54,230,2382000,2388999,,,,
,54,230,2452000,2452999,,,,
,54,230,2500000,2504999,,,,
,54,230,2650000,2659999,,,,
,54,230,4220000,4224999,,,,
,54,230,4246000,4247999,,,,
,54,230,4250000,4259999,,,,
,54,230,4347000,4349999,,,,
,54,230,4362000,4370999,,,,
,54,230,4510000,4512999,,,,
,54,230,4518000,4518999,,,,
,54,230,4550000,4559999,,,,
,54,230,4570000,4579999,,,,
,54,231,4415000,4419999,,,,
