"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,387,4730000,4749999,,,,
,54,387,4790000,4799999,,,,
,54,387,4810000,4849999,,,,
,54,387,4870000,4899999,,,,
,54,387,4987000,4987999,,,,
,54,387,5020000,5039999,,,,
,54,387,5100000,5149999,,,,
,54,387,5160000,5199999,,,,
,54,387,5290000,5299999,,,,
,54,387,5400000,5549999,,,,
,54,387,5553000,5557999,,,,
,54,387,5570000,5574999,,,,
,54,387,5700000,5819999,,,,
,54,387,5850000,5929999,,,,
,54,387,6050000,6059999,,,,
,54,387,6400000,6401999,,,,
,54,387,6407000,6408999,,,,
,54,387,6412000,6413999,,,,
,54,387,6416000,6416999,,,,
,54,387,6430000,6433999,,,,
,54,387,6448000,6461999,,,,
,54,387,6470000,6477999,,,,
,54,387,6479000,6479999,,,,
,54,387,6496000,6496999,,,,
,54,387,6560000,6584999,,,,
,54,387,6660000,6669999,,,,
,54,387,6830000,6859999,,,,
,54,387,7401000,7404999,,,,
,54,387,7408000,7411999,,,,
,54,387,7417000,7418999,,,,
,54,387,7436000,7451999,,,,
,54,387,7453000,7456999,,,,
,54,387,7471000,7472999,,,,
,54,387,7476000,7477999,,,,
,54,387,7530000,7544999,,,,
,54,387,7666000,7668999,,,,
,54,387,8300000,8324999,,,,
,54,387,8400000,8409999,,,,
,54,387,8415000,8419999,,,,
,54,387,8435000,8440999,,,,
,54,387,8447000,8447999,,,,
,54,387,8505000,8508999,,,,
,54,387,8525000,8527999,,,,
,54,387,8557000,8559999,,,,
,54,387,8570000,8570999,,,,
