"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,383,7474000,7474999,,,,
,54,383,7690000,7699999,,,,
,54,383,8400000,8403999,,,,
,54,383,8482000,8486999,,,,
,54,383,8492000,8493999,,,,
,54,383,8496000,8497999,,,,
,54,383,8498000,8499999,,,,
,54,383,8600000,8602999,,,,
,54,384,1400000,1409999,,,,
,54,384,1430000,1438999,,,,
,54,384,1490000,1490999,,,,
,54,384,1493000,1493999,,,,
,54,384,1497000,1497999,,,,
,54,384,1669000,1671999,,,,
,54,384,3400000,3405999,,,,
,54,384,3410000,3418999,,,,
,54,384,3450000,3451999,,,,
,54,384,3456000,3459999,,,,
,54,384,3674000,3675999,,,,
,54,384,4410000,4413999,,,,
,54,384,4417000,4419999,,,,
,54,384,4430000,4430999,,,,
,54,384,4433000,4437999,,,,
,54,384,4442000,4443999,,,,
,54,384,4460000,4469999,,,,
,54,384,4474000,4480999,,,,
,54,384,4484000,4484999,,,,
,54,384,4520000,4534999,,,,
,54,384,4671000,4673999,,,,
,54,384,5400000,5406999,,,,
,54,384,5410000,5410999,,,,
,54,384,5430000,5435999,,,,
,54,384,5493000,5493999,,,,
,54,384,5688000,5688999,,,,
,54,384,5693000,5693999,,,,
,54,384,6400000,6402999,,,,
,54,384,6410000,6414999,,,,
,54,384,6495000,6499999,,,,
,54,384,6676000,6677999,,,,
,54,385,4020000,4029999,,,,
,54,385,4040000,4049999,,,,
,54,385,4060000,4069999,,,,
,54,385,4090000,4099999,,,,
,54,385,4110000,4119999,,,,
,54,385,4130000,4139999,,,,
