"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,357,5481000,5481999,,,,
,54,357,5485000,5486999,,,,
,54,357,5488000,5488999,,,,
,54,357,5656000,5656999,,,,
,54,357,6457000,6465999,,,,
,54,357,6570000,6575999,,,,
,54,357,6650000,6659999,,,,
,54,358,2406000,2406999,,,,
,54,358,2416000,2416999,,,,
,54,358,2430000,2430999,,,,
,54,358,2437000,2438999,,,,
,54,358,2445000,2447999,,,,
,54,358,2460000,2460999,,,,
,54,358,2464000,2464999,,,,
,54,358,2648000,2649999,,,,
,54,358,3415000,3419999,,,,
,54,358,3438000,3438999,,,,
,54,358,3445000,3447999,,,,
,54,358,3483000,3483999,,,,
,54,358,3489000,3489999,,,,
,54,358,3640000,3640999,,,,
,54,358,3647000,3648999,,,,
,54,358,4010000,4029999,,,,
,54,358,4157000,4157999,,,,
,54,358,4200000,4209999,,,,
,54,358,4250000,4259999,,,,
,54,358,4300000,4329999,,,,
,54,358,4416000,4417999,,,,
,54,358,4441000,4445999,,,,
,54,358,4455000,4455999,,,,
,54,358,4495000,4495999,,,,
,54,358,4497000,4499999,,,,
,54,358,4601000,4605999,,,,
,54,358,4730000,4739999,,,,
,54,358,4840000,4879999,,,,
,54,358,4897000,4897999,,,,
,54,358,4920000,4929999,,,,
,54,358,5100000,5129999,,,,
,54,358,5405000,5407999,,,,
,54,358,5413000,5415999,,,,
,54,358,5430000,5437999,,,,
,54,358,5497000,5499999,,,,
,54,358,5646000,5646999,,,,
,54,358,6000000,6029999,,,,
,54,358,6540000,6549999,,,,
