"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,385,7483000,7489999,,,,
,54,385,7674000,7676999,,,,
,54,385,8409000,8409999,,,,
,54,385,8416000,8416999,,,,
,54,385,8430000,8430999,,,,
,54,385,8435000,8436999,,,,
,54,385,8440000,8440999,,,,
,54,385,8458000,8463999,,,,
,54,385,8481000,8482999,,,,
,54,385,8492000,8492999,,,,
,54,385,8496000,8497999,,,,
,54,385,8499000,8499999,,,,
,54,385,8500000,8509999,,,,
,54,385,8687000,8689999,,,,
,54,386,1430000,1433999,,,,
,54,386,1450000,1450999,,,,
,54,386,1453000,1457999,,,,
,54,386,1605000,1606999,,,,
,54,386,2475000,2476999,,,,
,54,386,2477000,2479999,,,,
,54,386,2484000,2485999,,,,
,54,386,2488000,2488999,,,,
,54,386,2602000,2604999,,,,
,54,386,3438000,3438999,,,,
,54,386,3450000,3450999,,,,
,54,386,3452000,3452999,,,,
,54,386,3533000,3537999,,,,
,54,386,3565000,3579999,,,,
,54,386,3595000,3596999,,,,
,54,386,3690000,3699999,,,,
,54,386,5200000,5229999,,,,
,54,386,5317000,5352999,,,,
,54,386,5391000,5395999,,,,
,54,386,5410000,5414999,,,,
,54,386,5430000,5433999,,,,
,54,386,5438000,5450999,,,,
,54,386,5452000,5454999,,,,
,54,386,5456000,5457999,,,,
,54,386,5505000,5509999,,,,
,54,386,5565000,5571999,,,,
,54,386,5574000,5579999,,,,
,54,386,5610000,5610999,,,,
,54,386,5630000,5654999,,,,
,54,386,5690000,5699999,,,,
,54,386,7403000,7405999,,,,
