"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,348,4439000,4439999,,,,
,54,348,4451000,4454999,,,,
,54,348,4490000,4490999,,,,
,54,348,4497000,4497999,,,,
,54,348,4521000,4525999,,,,
,54,348,4530000,4539999,,,,
,54,348,4550000,4559999,,,,
,54,348,4590000,4599999,,,,
,54,348,4700000,4714999,,,,
,54,348,7200000,7224999,,,,
,54,348,7303000,7327999,,,,
,54,348,7372000,7372999,,,,
,54,348,7380000,7389999,,,,
,54,348,7500000,7500999,,,,
,54,348,7510000,7519999,,,,
,54,348,7550000,7559999,,,,
,54,348,7565000,7566999,,,,
,54,348,7616000,7619999,,,,
,54,348,7625000,7627999,,,,
,54,348,7640000,7649999,,,,
,54,348,7655000,7669999,,,,
,54,348,7675000,7680999,,,,
,54,348,7684000,7688999,,,,
,54,348,9330000,9339999,,,,
,54,348,9340000,9364999,,,,
,54,348,9445000,9445999,,,,
,54,348,9455000,9459999,,,,
,54,348,9481000,9482999,,,,
,54,348,9485000,9486999,,,,
,54,348,9502000,9502999,,,,
,54,348,9520000,9520999,,,,
,54,348,9526000,9539999,,,,
,54,348,9560000,9569999,,,,
,54,348,9590000,9599999,,,,
,54,348,9632000,9639999,,,,
,54,348,9652000,9657999,,,,
,54,348,9680000,9696999,,,,
,54,349,1415000,1419999,,,,
,54,349,1430000,1432999,,,,
,54,349,1438000,1443999,,,,
,54,349,1450000,1451999,,,,
,54,349,1500000,1511999,,,,
,54,349,1524000,1528999,,,,
,54,349,1530000,1546999,,,,
,54,349,1687000,1699999,,,,
