"CCITT E.164
Number series","Country
Code (CC)","National
Destination
Code (NDC)",SN Range Start,SN Range Stop,"Primary
International
DPC","Secondary
International
DPC","MVNO
Number",Location
MSISDN number ranges (s),,,,,,,,
,54,112,0490000,0490999,,,,
,54,112,4500000,6299999,,,,
,54,113,0000000,1399999,,,,
,54,113,3760000,5259999,,,,
,54,113,7159100,7159199,,,,
,54,113,7470000,7470999,,,,
,54,114,0300000,0319999,,,,
,54,114,0310000,0319999,,,,
,54,114,0370000,0389999,,,,
,54,114,0370000,0389999,,,,
,54,114,0500000,0549999,,,,
,54,114,0540000,0591999,,,,
,54,114,0560000,0599999,,,,
,54,114,0630000,0639999,,,,
,54,114,0630000,0639999,,,,
,54,114,0910000,0929999,,,,
,54,114,0950000,0979999,,,,
,54,114,0990000,0999999,,,,
,54,114,1400000,1499999,,,,
,54,114,1556000,1558999,,,,
,54,114,1800000,1899999,,,,
,54,114,4200000,4299999,,,,
,54,114,4700000,4759999,,,,
,54,114,4770000,4799999,,,,
,54,114,4900000,4999999,,,,
,54,114,5260000,5269999,,,,
,54,114,5280000,5289999,,,,
,54,114,5300000,5349999,,,,
,54,114,5360000,5409999,,,,
,54,114,5500000,5509999,,,,
,54,114,5570000,5659999,,,,
,54,114,5690000,5699999,,,,
,54,114,5770000,5799999,,,,
,54,115,1000000,1239999,,,,
,54,115,1740000,1819999,,,,
,54,115,2200000,2219999,,,,
,54,115,2290000,2299999,,,,
,54,115,2570000,2579999,,,,
,54,115,2590000,2629999,,,,
,54,115,3300000,3304999,,,,
,54,115,3315000,3319999,,,,
